Id,Category
14831,9
14832,0
14833,7
14834,7
14835,4
14836,9
14837,5
14838,1
14839,4
14840,3
14841,9
14842,8
14843,9
14844,2
14845,7
14846,6
14847,0
14848,4
14849,2
14850,0
14851,6
14852,0
14853,0
14854,8
14855,0
14856,2
14857,9
14858,0
14859,2
14860,6
14861,3
14862,3
14863,9
14864,2
14865,7
14866,6
14867,0
14868,1
14869,4
14870,4
14871,9
14872,6
14873,6
14874,0
14875,1
14876,3
14877,0
14878,7
14879,6
14880,8
14881,8
14882,1
14883,8
14884,6
14885,5
14886,3
14887,4
14888,1
14889,4
14890,8
14891,4
14892,4
14893,0
14894,7
14895,0
14896,7
14897,7
14898,2
14899,8
14900,9
14901,0
14902,5
14903,9
14904,6
14905,0
14906,3
14907,5
14908,9
14909,3
14910,5
14911,0
14912,2
14913,4
14914,3
14915,8
14916,6
14917,8
14918,4
14919,5
14920,0
14921,1
14922,9
14923,5
14924,8
14925,4
14926,5
14927,0
14928,8
14929,0
14930,2
14931,5
14932,1
14933,8
14934,7
14935,7
14936,1
14937,3
14938,1
14939,2
14940,9
14941,6
14942,0
14943,8
14944,7
14945,8
14946,3
14947,8
14948,2
14949,7
14950,0
14951,6
14952,9
14953,1
14954,9
14955,6
14956,4
14957,6
14958,0
14959,0
14960,4
14961,7
14962,2
14963,3
14964,3
14965,8
14966,1
14967,6
14968,3
14969,6
14970,8
14971,3
14972,8
14973,5
14974,4
14975,7
14976,2
14977,7
14978,3
14979,0
14980,8
14981,7
14982,2
14983,4
14984,1
14985,4
14986,5
14987,3
14988,6
14989,4
14990,1
14991,6
14992,9
14993,8
14994,8
14995,4
14996,5
14997,1
14998,3
14999,8
15000,0
15001,4
15002,8
15003,1
15004,1
15005,1
15006,0
15007,1
15008,9
15009,5
15010,8
15011,2
15012,5
15013,6
15014,2
15015,7
15016,3
15017,6
15018,4
15019,3
15020,3
15021,5
15022,1
15023,8
15024,5
15025,6
15026,3
15027,5
15028,7
15029,3
15030,8
15031,7
15032,9
15033,5
15034,3
15035,2
15036,8
15037,5
15038,4
15039,5
15040,9
15041,6
15042,1
15043,2
15044,5
15045,1
15046,9
15047,6
15048,7
15049,9
15050,3
15051,1
15052,9
15053,2
15054,9
15055,6
15056,1
15057,4
15058,0
15059,6
15060,5
15061,1
15062,6
15063,9
15064,2
15065,8
15066,9
15067,1
15068,8
15069,1
15070,4
15071,6
15072,2
15073,7
15074,8
15075,8
15076,9
15077,0
15078,3
15079,0
15080,9
15081,3
15082,7
15083,8
15084,1
15085,5
15086,7
15087,2
15088,6
15089,3
15090,7
15091,1
15092,8
15093,2
15094,5
15095,0
15096,4
15097,3
15098,3
15099,0
15100,1
15101,3
15102,0
15103,0
15104,8
15105,9
15106,9
15107,2
15108,0
15109,2
15110,0
15111,2
15112,4
15113,0
15114,4
15115,8
15116,0
15117,5
15118,0
15119,2
15120,4
15121,2
15122,0
15123,5
15124,7
15125,9
15126,4
15127,6
15128,1
15129,1
15130,1
15131,1
15132,0
15133,8
15134,6
15135,4
15136,4
15137,1
15138,7
15139,4
15140,7
15141,5
15142,3
15143,7
15144,7
15145,6
15146,9
15147,0
15148,1
15149,0
15150,2
15151,9
15152,4
15153,3
15154,9
15155,2
15156,3
15157,4
15158,6
15159,6
15160,3
15161,7
15162,1
15163,9
15164,9
15165,7
15166,2
15167,2
15168,4
15169,5
15170,7
15171,8
15172,7
15173,6
15174,4
15175,0
15176,1
15177,1
15178,4
15179,3
15180,5
15181,0
15182,2
15183,4
15184,6
15185,6
15186,2
15187,5
15188,0
15189,1
15190,7
15191,8
15192,5
15193,8
15194,7
15195,6
15196,9
15197,7
15198,7
15199,4
15200,2
15201,7
15202,4
15203,1
15204,6
15205,5
15206,8
15207,4
15208,4
15209,3
15210,7
15211,4
15212,4
15213,4
15214,9
15215,0
15216,4
15217,0
15218,8
15219,4
15220,0
15221,9
15222,3
15223,8
15224,2
15225,2
15226,4
15227,5
15228,2
15229,6
15230,5
15231,2
15232,3
15233,5
15234,8
15235,9
15236,6
15237,2
15238,6
15239,8
15240,2
15241,3
15242,8
15243,7
15244,6
15245,4
15246,1
15247,9
15248,8
15249,3
15250,2
15251,8
15252,2
15253,8
15254,1
15255,7
15256,3
15257,0
15258,7
15259,6
15260,4
15261,1
15262,9
15263,2
15264,2
15265,8
15266,2
15267,7
15268,5
15269,9
15270,9
15271,8
15272,1
15273,1
15274,3
15275,7
15276,0
15277,9
15278,5
15279,2
15280,3
15281,4
15282,9
15283,5
15284,5
15285,8
15286,2
15287,5
15288,4
15289,2
15290,6
15291,3
15292,8
15293,2
15294,6
15295,6
15296,4
15297,4
15298,1
15299,0
15300,0
15301,7
15302,3
15303,6
15304,5
15305,7
15306,9
15307,4
15308,9
15309,4
15310,6
15311,3
15312,8
15313,1
15314,2
15315,4
15316,2
15317,7
15318,8
15319,8
15320,8
15321,7
15322,3
15323,1
15324,0
15325,4
15326,2
15327,4
15328,2
15329,8
15330,1
15331,0
15332,8
15333,7
15334,6
15335,0
15336,5
15337,0
15338,9
15339,2
15340,7
15341,6
15342,7
15343,5
15344,5
15345,3
15346,0
15347,7
15348,0
15349,7
15350,1
15351,5
15352,5
15353,5
15354,8
15355,9
15356,3
15357,3
15358,7
15359,2
15360,5
15361,6
15362,3
15363,1
15364,1
15365,7
15366,5
15367,7
15368,3
15369,6
15370,8
15371,1
15372,1
15373,0
15374,2
15375,1
15376,3
15377,5
15378,4
15379,5
15380,9
15381,4
15382,8
15383,2
15384,1
15385,2
15386,2
15387,3
15388,3
15389,8
15390,9
15391,1
15392,6
15393,8
15394,6
15395,1
15396,6
15397,4
15398,6
15399,3
15400,7
15401,9
15402,2
15403,8
15404,0
15405,7
15406,5
15407,5
15408,4
15409,3
15410,1
15411,5
15412,8
15413,2
15414,6
15415,8
15416,6
15417,8
15418,9
15419,5
15420,6
15421,6
15422,7
15423,9
15424,6
15425,7
15426,8
15427,0
15428,2
15429,7
15430,7
15431,8
15432,2
15433,1
15434,1
15435,1
15436,4
15437,8
15438,8
15439,1
15440,0
15441,5
15442,7
15443,6
15444,0
15445,8
15446,0
15447,4
15448,5
15449,1
15450,9
15451,6
15452,6
15453,1
15454,7
15455,1
15456,7
15457,2
15458,9
15459,7
15460,4
15461,4
15462,7
15463,1
15464,6
15465,3
15466,6
15467,2
15468,8
15469,9
15470,7
15471,5
15472,2
15473,9
15474,3
15475,2
15476,0
15477,1
15478,6
15479,9
15480,3
15481,9
15482,8
15483,4
15484,6
15485,2
15486,5
15487,9
15488,9
15489,6
15490,7
15491,3
15492,6
15493,9
15494,9
15495,5
15496,5
15497,9
15498,8
15499,7
15500,4
15501,3
15502,8
15503,0
15504,9
15505,9
15506,3
15507,1
15508,5
15509,4
15510,5
15511,3
15512,2
15513,2
15514,5
15515,6
15516,3
15517,5
15518,2
15519,1
15520,3
15521,7
15522,9
15523,1
15524,2
15525,5
15526,4
15527,2
15528,7
15529,6
15530,7
15531,9
15532,0
15533,3
15534,2
15535,1
15536,3
15537,5
15538,1
15539,1
15540,0
15541,8
15542,0
15543,2
15544,1
15545,9
15546,4
15547,4
15548,0
15549,1
15550,3
15551,0
15552,5
15553,4
15554,0
15555,4
15556,0
15557,4
15558,7
15559,9
15560,5
15561,8
15562,1
15563,9
15564,7
15565,7
15566,0
15567,2
15568,2
15569,9
15570,3
15571,4
15572,5
15573,5
15574,0
15575,9
15576,5
15577,9
15578,6
15579,9
15580,0
15581,7
15582,8
15583,7
15584,8
15585,7
15586,2
15587,8
15588,5
15589,9
15590,4
15591,0
15592,5
15593,5
15594,8
15595,2
15596,7
15597,0
15598,1
15599,2
15600,2
15601,4
15602,2
15603,3
15604,0
15605,7
15606,3
15607,4
15608,5
15609,3
15610,4
15611,3
15612,9
15613,6
15614,1
15615,9
15616,9
15617,2
15618,9
15619,7
15620,1
15621,2
15622,4
15623,5
15624,9
15625,0
15626,6
15627,2
15628,4
15629,8
15630,0
15631,3
15632,3
15633,1
15634,7
15635,8
15636,1
15637,5
15638,0
15639,7
15640,7
15641,9
15642,2
15643,8
15644,7
15645,4
15646,4
15647,0
15648,0
15649,7
15650,9
15651,8
15652,9
15653,3
15654,5
15655,1
15656,9
15657,9
15658,4
15659,0
15660,0
15661,7
15662,7
15663,6
15664,3
15665,8
15666,3
15667,7
15668,5
15669,1
15670,7
15671,6
15672,3
15673,9
15674,0
15675,6
15676,2
15677,8
15678,0
15679,0
15680,0
15681,2
15682,2
15683,5
15684,8
15685,9
15686,1
15687,2
15688,5
15689,7
15690,2
15691,0
15692,6
15693,8
15694,1
15695,7
15696,6
15697,3
15698,8
15699,8
15700,0
15701,9
15702,1
15703,0
15704,4
15705,3
15706,9
15707,5
15708,0
15709,7
15710,5
15711,9
15712,4
15713,3
15714,6
15715,5
15716,1
15717,2
15718,5
15719,4
15720,3
15721,8
15722,4
15723,3
15724,9
15725,2
15726,4
15727,0
15728,2
15729,6
15730,2
15731,4
15732,7
15733,1
15734,4
15735,2
15736,7
15737,6
15738,0
15739,8
15740,6
15741,6
15742,8
15743,4
15744,0
15745,1
15746,1
15747,2
15748,0
15749,8
15750,1
15751,3
15752,6
15753,4
15754,8
15755,6
15756,6
15757,9
15758,0
15759,9
15760,0
15761,3
15762,1
15763,1
15764,3
15765,6
15766,3
15767,7
15768,4
15769,0
15770,7
15771,4
15772,7
15773,3
15774,8
15775,4
15776,2
15777,9
15778,4
15779,9
15780,3
15781,6
15782,2
15783,1
15784,5
15785,7
15786,8
15787,1
15788,6
15789,3
15790,0
15791,0
15792,5
15793,1
15794,7
15795,2
15796,8
15797,6
15798,5
15799,6
15800,1
15801,8
15802,2
15803,9
15804,7
15805,9
15806,5
15807,5
15808,1
15809,1
15810,6
15811,6
15812,9
15813,8
15814,1
15815,9
15816,5
15817,5
15818,0
15819,7
15820,7
15821,2
15822,5
15823,1
15824,5
15825,5
15826,4
15827,9
15828,4
15829,8
15830,7
15831,3
15832,2
15833,8
15834,6
15835,5
15836,4
15837,8
15838,8
15839,4
15840,3
15841,5
15842,9
15843,2
15844,9
15845,0
15846,4
15847,2
15848,3
15849,2
15850,9
15851,4
15852,1
15853,7
15854,7
15855,6
15856,7
15857,2
15858,1
15859,4
15860,4
15861,4
15862,5
15863,1
15864,0
15865,3
15866,1
15867,0
15868,7
15869,5
15870,8
15871,0
15872,9
15873,4
15874,0
15875,7
15876,5
15877,9
15878,2
15879,8
15880,7
15881,3
15882,5
15883,3
15884,1
15885,1
15886,6
15887,9
15888,1
15889,4
15890,7
15891,0
15892,6
15893,9
15894,1
15895,9
15896,8
15897,5
15898,8
15899,5
15900,3
15901,7
15902,1
15903,7
15904,3
15905,7
15906,8
15907,9
15908,9
15909,5
15910,9
15911,6
15912,4
15913,4
15914,2
15915,0
15916,8
15917,9
15918,5
15919,8
15920,8
15921,2
15922,5
15923,3
15924,9
15925,4
15926,0
15927,8
15928,5
15929,8
15930,7
15931,2
15932,3
15933,9
15934,1
15935,7
15936,9
15937,5
15938,0
15939,4
15940,4
15941,4
15942,3
15943,6
15944,4
15945,2
15946,1
15947,9
15948,9
15949,5
15950,5
15951,0
15952,3
15953,2
15954,1
15955,3
15956,1
15957,4
15958,0
15959,1
15960,0
15961,4
15962,1
15963,9
15964,1
15965,9
15966,8
15967,5
15968,6
15969,1
15970,6
15971,1
15972,5
15973,6
15974,0
15975,9
15976,7
15977,9
15978,7
15979,1
15980,8
15981,9
15982,8
15983,5
15984,5
15985,8
15986,8
15987,9
15988,0
15989,0
15990,9
15991,2
15992,1
15993,5
15994,3
15995,7
15996,1
15997,7
15998,1
15999,9
16000,4
16001,6
16002,4
16003,6
16004,1
16005,4
16006,8
16007,8
16008,1
16009,8
16010,3
16011,5
16012,8
16013,1
16014,8
16015,7
16016,4
16017,5
16018,0
16019,8
16020,2
16021,9
16022,0
16023,5
16024,9
16025,7
16026,8
16027,8
16028,0
16029,0
16030,2
16031,7
16032,7
16033,3
16034,9
16035,6
16036,8
16037,5
16038,9
16039,7
16040,5
16041,8
16042,2
16043,3
16044,9
16045,8
16046,6
16047,0
16048,7
16049,8
16050,6
16051,5
16052,1
16053,7
16054,3
16055,6
16056,4
16057,8
16058,6
16059,5
16060,4
16061,8
16062,6
16063,7
16064,4
16065,8
16066,4
16067,2
16068,0
16069,4
16070,0
16071,9
16072,1
16073,0
16074,2
16075,2
16076,2
16077,0
16078,8
16079,1
16080,8
16081,6
16082,2
16083,9
16084,6
16085,4
16086,3
16087,8
16088,2
16089,0
16090,3
16091,3
16092,6
16093,7
16094,2
16095,7
16096,7
16097,0
16098,7
16099,4
16100,6
16101,6
16102,3
16103,8
16104,3
16105,3
16106,2
16107,0
16108,5
16109,1
16110,4
16111,9
16112,5
16113,8
16114,9
16115,4
16116,1
16117,1
16118,7
16119,0
16120,0
16121,3
16122,9
16123,3
16124,0
16125,4
16126,6
16127,0
16128,7
16129,8
16130,5
16131,4
16132,3
16133,4
16134,6
16135,7
16136,8
16137,9
16138,7
16139,8
16140,2
16141,3
16142,1
16143,6
16144,2
16145,9
16146,7
16147,4
16148,3
16149,5
16150,9
16151,1
16152,8
16153,5
16154,8
16155,4
16156,8
16157,0
16158,8
16159,9
16160,5
16161,2
16162,5
16163,0
16164,0
16165,9
16166,2
16167,8
16168,0
16169,4
16170,6
16171,5
16172,0
16173,6
16174,4
16175,9
16176,5
16177,9
16178,3
16179,0
16180,8
16181,1
16182,3
16183,2
16184,5
16185,5
16186,1
16187,5
16188,9
16189,1
16190,1
16191,6
16192,4
16193,1
16194,9
16195,4
16196,0
16197,8
16198,8
16199,1
16200,4
16201,5
16202,4
16203,3
16204,5
16205,3
16206,0
16207,2
16208,3
16209,5
16210,7
16211,6
16212,7
16213,2
16214,9
16215,8
16216,6
16217,8
16218,4
16219,3
16220,6
16221,2
16222,4
16223,0
16224,0
16225,5
16226,3
16227,3
16228,7
16229,5
16230,1
16231,3
16232,6
16233,3
16234,7
16235,8
16236,7
16237,9
16238,4
16239,8
16240,0
16241,7
16242,6
16243,0
16244,8
16245,3
16246,9
16247,8
16248,5
16249,7
16250,5
16251,5
16252,9
16253,9
16254,8
16255,3
16256,0
16257,9
16258,2
16259,4
16260,1
16261,7
16262,1
16263,2
16264,9
16265,5
16266,9
16267,8
16268,9
16269,5
16270,0
16271,3
16272,2
16273,4
16274,7
16275,9
16276,3
16277,9
16278,9
16279,5
16280,4
16281,8
16282,3
16283,1
16284,8
16285,2
16286,3
16287,5
16288,7
16289,0
16290,8
16291,8
16292,3
16293,9
16294,4
16295,5
16296,5
16297,9
16298,8
16299,3
16300,5
16301,1
16302,1
16303,1
16304,2
16305,9
16306,1
16307,6
16308,0
16309,0
16310,5
16311,0
16312,4
16313,1
16314,7
16315,4
16316,6
16317,9
16318,4
16319,9
16320,1
16321,6
16322,3
16323,1
16324,9
16325,6
16326,9
16327,0
16328,7
16329,3
16330,8
16331,0
16332,7
16333,1
16334,2
16335,8
16336,5
16337,1
16338,2
16339,3
16340,9
16341,7
16342,8
16343,6
16344,1
16345,9
16346,6
16347,0
16348,5
16349,5
16350,3
16351,8
16352,5
16353,4
16354,2
16355,0
16356,3
16357,0
16358,7
16359,0
16360,5
16361,1
16362,6
16363,9
16364,2
16365,9
16366,7
16367,2
16368,4
16369,1
16370,4
16371,6
16372,9
16373,9
16374,8
16375,5
16376,7
16377,0
16378,7
16379,8
16380,5
16381,5
16382,2
16383,3
16384,3
16385,7
16386,3
16387,5
16388,9
16389,4
16390,2
16391,1
16392,7
16393,5
16394,3
16395,9
16396,8
16397,4
16398,5
16399,4
16400,9
16401,2
16402,5
16403,9
16404,9
16405,1
16406,4
16407,6
16408,6
16409,7
16410,1
16411,4
16412,8
16413,9
16414,5
16415,8
16416,2
16417,8
16418,8
16419,5
16420,3
16421,9
16422,3
16423,9
16424,4
16425,2
16426,9
16427,5
16428,8
16429,4
16430,4
16431,6
16432,9
16433,2
16434,8
16435,3
16436,9
16437,6
16438,9
16439,4
16440,2
16441,9
16442,4
16443,1
16444,8
16445,1
16446,4
16447,2
16448,9
16449,8
16450,5
16451,2
16452,9
16453,6
16454,0
16455,4
16456,6
16457,0
16458,0
16459,6
16460,0
16461,5
16462,8
16463,2
16464,0
16465,7
16466,4
16467,3
16468,4
16469,5
16470,6
16471,4
16472,6
16473,1
16474,0
16475,6
16476,4
16477,8
16478,0
16479,5
16480,0
16481,6
16482,7
16483,5
16484,0
16485,2
16486,6
16487,1
16488,7
16489,3
16490,1
16491,9
16492,8
16493,1
16494,4
16495,3
16496,6
16497,8
16498,6
16499,8
16500,6
16501,1
16502,0
16503,2
16504,4
16505,6
16506,0
16507,7
16508,6
16509,5
16510,8
16511,5
16512,3
16513,7
16514,5
16515,3
16516,8
16517,3
16518,8
16519,8
16520,1
16521,4
16522,8
16523,9
16524,7
16525,1
16526,4
16527,1
16528,0
16529,7
16530,0
16531,3
16532,9
16533,6
16534,3
16535,5
16536,1
16537,6
16538,0
16539,9
16540,4
16541,4
16542,6
16543,1
16544,3
16545,8
16546,9
16547,5
16548,7
16549,1
16550,1
16551,8
16552,4
16553,2
16554,9
16555,7
16556,0
16557,5
16558,7
16559,3
16560,1
16561,4
16562,1
16563,3
16564,7
16565,7
16566,1
16567,2
16568,9
16569,6
16570,2
16571,5
16572,8
16573,2
16574,6
16575,4
16576,0
16577,7
16578,3
16579,8
16580,5
16581,6
16582,3
16583,8
16584,6
16585,6
16586,5
16587,9
16588,4
16589,0
16590,7
16591,4
16592,4
16593,1
16594,2
16595,3
16596,4
16597,3
16598,5
16599,7
16600,3
16601,6
16602,6
16603,1
16604,1
16605,9
16606,6
16607,9
16608,3
16609,6
16610,8
16611,8
16612,6
16613,4
16614,6
16615,6
16616,8
16617,4
16618,7
16619,6
16620,8
16621,2
16622,2
16623,8
16624,8
16625,6
16626,8
16627,3
16628,9
16629,2
16630,1
16631,2
16632,8
16633,2
16634,6
16635,4
16636,5
16637,2
16638,2
16639,2
16640,1
16641,0
16642,9
16643,3
16644,9
16645,2
16646,6
16647,4
16648,7
16649,1
16650,6
16651,3
16652,1
16653,7
16654,3
16655,7
16656,9
16657,7
16658,7
16659,0
16660,6
16661,0
16662,2
16663,9
16664,5
16665,3
16666,3
16667,5
16668,9
16669,7
16670,2
16671,4
16672,6
16673,3
16674,3
16675,7
16676,2
16677,3
16678,5
16679,7
16680,7
16681,1
16682,8
16683,0
16684,9
16685,5
16686,4
16687,8
16688,9
16689,3
16690,1
16691,9
16692,4
16693,8
16694,4
16695,9
16696,7
16697,4
16698,5
16699,2
16700,0
16701,2
16702,0
16703,8
16704,0
16705,0
16706,2
16707,3
16708,7
16709,4
16710,1
16711,8
16712,9
16713,6
16714,4
16715,4
16716,8
16717,5
16718,7
16719,1
16720,8
16721,5
16722,7
16723,0
16724,4
16725,5
16726,2
16727,8
16728,2
16729,3
16730,1
16731,9
16732,3
16733,7
16734,2
16735,0
16736,0
16737,4
16738,4
16739,1
16740,9
16741,7
16742,8
16743,8
16744,8
16745,9
16746,4
16747,4
16748,5
16749,6
16750,0
16751,0
16752,6
16753,7
16754,9
16755,3
16756,6
16757,2
16758,4
16759,2
16760,1
16761,6
16762,9
16763,5
16764,1
16765,9
16766,3
16767,0
16768,7
16769,9
16770,6
16771,3
16772,8
16773,8
16774,8
16775,1
16776,9
16777,1
16778,4
16779,2
16780,4
16781,8
16782,8
16783,0
16784,1
16785,2
16786,8
16787,5
16788,0
16789,7
16790,7
16791,1
16792,5
16793,4
16794,7
16795,9
16796,4
16797,4
16798,6
16799,2
16800,3
16801,7
16802,1
16803,9
16804,2
16805,5
16806,0
16807,9
16808,9
16809,9
16810,9
16811,9
16812,2
16813,4
16814,3
16815,3
16816,6
16817,1
16818,3
16819,9
16820,9
16821,7
16822,0
16823,3
16824,6
16825,7
16826,2
16827,0
16828,1
16829,3
16830,8
16831,3
16832,0
16833,3
16834,1
16835,1
16836,6
16837,7
16838,5
16839,0
16840,4
16841,0
16842,9
16843,9
16844,3
16845,4
16846,6
16847,1
16848,2
16849,2
16850,6
16851,6
16852,3
16853,0
16854,9
16855,9
16856,8
16857,7
16858,1
16859,3
16860,2
16861,9
16862,2
16863,4
16864,4
16865,1
16866,2
16867,7
16868,1
16869,9
16870,2
16871,3
16872,5
16873,8
16874,6
16875,3
16876,8
16877,2
16878,8
16879,9
16880,4
16881,8
16882,4
16883,9
16884,9
16885,0
16886,3
16887,1
16888,4
16889,2
16890,4
16891,8
16892,5
16893,8
16894,7
16895,0
16896,2
16897,2
16898,5
16899,3
16900,3
16901,9
16902,9
16903,1
16904,6
16905,7
16906,7
16907,4
16908,7
16909,6
16910,5
16911,7
16912,1
16913,1
16914,6
16915,5
16916,1
16917,6
16918,5
16919,4
16920,2
16921,7
16922,3
16923,7
16924,7
16925,4
16926,7
16927,0
16928,0
16929,7
16930,5
16931,5
16932,1
16933,1
16934,5
16935,9
16936,4
16937,3
16938,1
16939,6
16940,4
16941,2
16942,4
16943,5
16944,4
16945,1
16946,9
16947,5
16948,0
16949,4
16950,5
16951,8
16952,7
16953,8
16954,3
16955,6
16956,1
16957,2
16958,0
16959,6
16960,1
16961,5
16962,8
16963,7
16964,2
16965,0
16966,6
16967,5
16968,9
16969,8
16970,9
16971,0
16972,8
16973,0
16974,8
16975,6
16976,9
16977,1
16978,8
16979,0
16980,8
16981,0
16982,7
16983,7
16984,2
16985,1
16986,8
16987,6
16988,0
16989,5
16990,2
16991,2
16992,2
16993,4
16994,2
16995,4
16996,3
16997,0
16998,7
16999,1
17000,0
17001,7
17002,4
17003,1
17004,2
17005,6
17006,5
17007,9
17008,6
17009,9
17010,6
17011,2
17012,9
17013,8
17014,4
17015,0
17016,7
17017,0
17018,1
17019,3
17020,3
17021,4
17022,0
17023,6
17024,0
17025,7
17026,6
17027,1
17028,4
17029,9
17030,6
17031,9
17032,4
17033,8
17034,8
17035,4
17036,3
17037,8
17038,3
17039,0
17040,1
17041,8
17042,0
17043,8
17044,7
17045,9
17046,0
17047,4
17048,1
17049,6
17050,1
17051,2
17052,5
17053,8
17054,7
17055,9
17056,6
17057,4
17058,6
17059,9
17060,5
17061,5
17062,1
17063,9
17064,9
17065,9
17066,5
17067,1
17068,3
17069,2
17070,0
17071,2
17072,5
17073,8
17074,3
17075,5
17076,6
17077,4
17078,5
17079,5
17080,1
17081,7
17082,3
17083,7
17084,3
17085,2
17086,2
17087,6
17088,9
17089,0
17090,0
17091,5
17092,2
17093,3
17094,8
17095,5
17096,6
17097,2
17098,4
17099,4
17100,0
17101,8
17102,3
17103,6
17104,0
17105,8
17106,3
17107,9
17108,1
17109,7
17110,7
17111,0
17112,5
17113,4
17114,1
17115,9
17116,8
17117,2
17118,0
17119,3
17120,8
17121,9
17122,1
17123,1
17124,1
17125,0
17126,6
17127,9
17128,8
17129,2
17130,0
17131,5
17132,4
17133,1
17134,0
17135,9
17136,5
17137,7
17138,4
17139,7
17140,9
17141,7
17142,2
17143,0
17144,6
17145,8
17146,5
17147,5
17148,1
17149,4
17150,0
17151,3
17152,2
17153,8
17154,4
17155,7
17156,5
17157,2
17158,4
17159,3
17160,9
17161,3
17162,8
17163,0
17164,6
17165,2
17166,8
17167,3
17168,9
17169,4
17170,2
17171,0
17172,3
17173,0
17174,3
17175,3
17176,8
17177,2
17178,4
17179,7
17180,4
17181,0
17182,2
17183,4
17184,9
17185,9
17186,0
17187,7
17188,1
17189,7
17190,9
17191,5
17192,2
17193,7
17194,1
17195,1
17196,6
17197,4
17198,1
17199,1
17200,5
17201,9
17202,0
17203,4
17204,3
17205,2
17206,7
17207,5
17208,0
17209,0
17210,4
17211,7
17212,3
17213,2
17214,9
17215,1
17216,1
17217,1
17218,1
17219,0
17220,3
17221,7
17222,2
17223,7
17224,4
17225,4
17226,9
17227,2
17228,9
17229,0
17230,3
17231,9
17232,7
17233,1
17234,7
17235,9
17236,5
17237,9
17238,9
17239,0
17240,4
17241,3
17242,9
17243,7
17244,6
17245,8
17246,0
17247,6
17248,1
17249,5
17250,7
17251,5
17252,5
17253,4
17254,5
17255,2
17256,0
17257,1
17258,8
17259,8
17260,4
17261,9
17262,9
17263,7
17264,0
17265,1
17266,4
17267,0
17268,1
17269,3
17270,8
17271,5
17272,0
17273,2
17274,7
17275,2
17276,7
17277,0
17278,7
17279,7
17280,8
17281,3
17282,4
17283,5
17284,9
17285,5
17286,6
17287,5
17288,5
17289,8
17290,5
17291,2
17292,7
17293,5
17294,3
17295,3
17296,2
17297,8
17298,8
17299,0
17300,8
17301,7
17302,8
17303,6
17304,1
17305,8
17306,4
17307,4
17308,2
17309,6
17310,3
17311,7
17312,4
17313,3
17314,2
17315,7
17316,6
17317,1
17318,0
17319,5
17320,4
17321,2
17322,2
17323,8
17324,7
17325,9
17326,8
17327,6
17328,9
17329,5
17330,4
17331,3
17332,8
17333,2
17334,7
17335,1
17336,0
17337,0
17338,2
17339,4
17340,0
17341,9
17342,2
17343,8
17344,6
17345,7
17346,1
17347,1
17348,8
17349,3
17350,9
17351,8
17352,3
17353,9
17354,2
17355,1
17356,9
17357,1
17358,5
17359,4
17360,5
17361,4
17362,3
17363,1
17364,7
17365,2
17366,1
17367,6
17368,0
17369,9
17370,4
17371,8
17372,9
17373,6
17374,4
17375,7
17376,4
17377,0
17378,3
17379,4
17380,0
17381,6
17382,8
17383,6
17384,0
17385,1
17386,5
17387,6
17388,5
17389,6
17390,7
17391,0
17392,3
17393,8
17394,9
17395,5
17396,7
17397,1
17398,5
17399,5
17400,8
17401,3
17402,4
17403,0
17404,4
17405,5
17406,0
17407,3
17408,8
17409,3
17410,9
17411,4
17412,3
17413,9
17414,7
17415,3
17416,9
17417,4
17418,1
17419,4
17420,7
17421,5
17422,4
17423,4
17424,8
17425,1
17426,6
17427,4
17428,8
17429,0
17430,5
17431,5
17432,5
17433,0
17434,4
17435,7
17436,7
17437,8
17438,3
17439,2
17440,1
17441,4
17442,3
17443,4
17444,9
17445,1
17446,6
17447,4
17448,0
17449,9
17450,0
17451,9
17452,1
17453,8
17454,1
17455,2
17456,4
17457,9
17458,4
17459,7
17460,4
17461,8
17462,6
17463,6
17464,7
17465,8
17466,8
17467,8
17468,1
17469,6
17470,2
17471,7
17472,7
17473,2
17474,8
17475,7
17476,1
17477,7
17478,4
17479,2
17480,2
17481,5
17482,5
17483,0
17484,3
17485,6
17486,2
17487,1
17488,3
17489,0
17490,9
17491,8
17492,0
17493,4
17494,6
17495,9
17496,9
17497,9
17498,3
17499,5
17500,8
17501,8
17502,5
17503,2
17504,0
17505,9
17506,0
17507,6
17508,8
17509,6
17510,9
17511,4
17512,8
17513,0
17514,2
17515,6
17516,5
17517,8
17518,9
17519,6
17520,6
17521,0
17522,0
17523,1
17524,8
17525,9
17526,0
17527,0
17528,1
17529,4
17530,2
17531,7
17532,9
17533,0
17534,9
17535,6
17536,2
17537,4
17538,9
17539,4
17540,1
17541,9
17542,0
17543,7
17544,6
17545,5
17546,9
17547,9
17548,3
17549,5
17550,5
17551,8
17552,9
17553,8
17554,5
17555,8
17556,2
17557,8
17558,5
17559,2
17560,3
17561,4
17562,6
17563,8
17564,9
17565,7
17566,8
17567,9
17568,0
17569,3
17570,9
17571,1
17572,9
17573,8
17574,9
17575,0
17576,7
17577,5
17578,8
17579,1
17580,6
17581,4
17582,3
17583,0
17584,1
17585,1
17586,0
17587,3
17588,2
17589,3
17590,9
17591,2
17592,6
17593,9
17594,1
17595,7
17596,2
17597,9
17598,4
17599,2
17600,7
17601,8
17602,6
17603,8
17604,7
17605,1
17606,2
17607,1
17608,1
17609,6
17610,7
17611,2
17612,0
17613,0
17614,5
17615,5
17616,4
17617,1
17618,9
17619,1
17620,7
17621,4
17622,7
17623,3
17624,9
17625,7
17626,3
17627,4
17628,3
